"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","municipality_id","stop_desc","stop_timezone","wheelchair_boarding","platform_code","vehicle_type"
"175487","","Ruutunkangas P","62.70790409803953","28.96956523472319","4","","0","","309","","","0","",""
"175488","","Keretintie (Outokumpu) E","62.714424172881266","28.987369738163267","4","","0","","309","","","0","",""
"175489","","Keretintie (Outokumpu) P","62.71458893800422","28.987943730892244","4","","0","","309","","","0","",""
"175490","","Karjalankatu E","62.718364436824615","29.000432517860155","4","","0","","309","","","0","",""
"175491","","Karjalankatu P","62.71866842622358","29.00224526936027","4","","0","","309","","","0","",""
"175492","","Kyntövaara th E","62.729423","29.030007","4","","0","","309","","","0","",""
"175493","","Kyntövaara th P","62.729898","29.031312","4","","0","","309","","","0","",""
"175528","","Kylylahti P","62.84879","29.338442","4","","0","","607","","","0","",""
"175833","","Pahvitehtaantie","62.806634","30.151828","3","","0","","167","","","0","",""
"175834","","Enon liikekeskus E","62.800877","30.154156","3","","0","","167","","","0","",""
"175835","","Enon liikekeskus P","62.799891","30.154855","3","","0","","167","","","0","",""
"176031","","Lamminkyläntie th E","63.304673","30.065376","7","","0","","422","","","0","",""
"176032","","Rauhalantie","63.302535","30.056184","7","","0","","422","","","0","",""
"177528","","Oskamontie E","62.712661","29.074701","4","","0","","309","http://309","","0","",""
"177529","","Oskamontie P","62.713357","29.07559","4","","0","","309","","","0","",""
"177530","","Mustajoki th E","62.72541","29.069295","4","","0","","309","","","0","",""
"177531","","Mustajoki th P","62.726139","29.068583","4","","0","","309","","","0","",""
"177532","","Hiekkapalstantie E","62.729746","29.063923","4","","0","","309","","","0","",""
"177533","","Hiekkapalstantie P","62.730329","29.062731","4","","0","","309","","","0","",""
"178093","","Haavanpää I","62.4764722100634","29.956523042803035","2","","0","","167","","","0","",""
"178094","","Haavanpää L","62.475722993887445","29.95494583513102","2","","0","","167","","","0","",""
"178095","","Aholantie (Joensuu) P","62.47188149","29.94962346","2","","0","","167","","","0","",""
"178096","","Aholantie (Joensuu) E","62.47098738","29.94947722","2","","0","","167","","","0","",""
"178097","","Pyöräkkö P","62.46558876","29.95533065","2","","0","","167","","","0","",""
"178098","","Pyöräkkö E","62.46466409","29.95665921","2","","0","","167","","","0","",""
"178099","","Tuulentie P","62.45928388","29.95820427","2","","0","","167","","","0","",""
"178100","","Tuulentie E","62.45886981","29.95802962","2","","0","","167","","","0","",""
"178101","","Sintso P","62.45549001","29.95759762","2","","0","","167","","","0","",""
"178102","","Sintso E","62.45452555","29.95782457","2","","0","","167","","","0","",""
"178103","","Parkkilantie","62.453142","29.95839","2","","0","","167","","","0","",""
"178104","","Hammaslahti kirkko P","62.449976","29.96004268","2","","0","","167","","","0","",""
"178105","","Hammaslahti kirkko E","62.44985452","29.96010914","2","","0","","167","","","0","",""
"178106","","Kuusenjuuri P","62.44714224","29.96205816","2","","0","","167","","","0","",""
"178107","","Kuusenjuuri E","62.44622403","29.96314492","2","","0","","167","","","0","",""
"178108","","Paavontie P","62.44257737","29.96884368","2","","0","","167","","","0","",""
"178109","","Paavontie E","62.44167587","29.96969461","2","","0","","167","","","0","",""
"178110","","Pakarilantie","62.43820027","29.96907239","2","","0","","167","","","0","",""
"178111","","Opintie P","62.43750623891711","29.968101762213173","2","","0","","167","","","0","",""
"178112","","Opintie E","62.43652843584604","29.967499419999996","2","","0","","167","","","0","",""
"178113","","Sammontie E","62.43462216","29.96885905","2","","0","","167","","","0","",""
"178114","","Sammontie P","62.43337572","29.96912721","2","","0","","167","","","0","",""
"178124","","Kiteentien kiertoliittymä I","62.101956","30.126087","5","","0","","260","","","0","",""
"178125","","Hovintie L","62.099384","30.132551","5","","0","","260","","","0","",""
"178126","","Hovintie I","62.099074","30.133937","5","","0","","260","","","0","",""
"178127","","Kauppatie (Kitee) I","62.097919","30.13932","5","","0","","260","","","0","",""
"178128","","Kauppatie (Kitee) L","62.097726","30.140297","5","","0","","260","","","0","",""
"178321","","Ukonniemi I","62.58257999","29.76349747","1","","0","","167","","","0","",""
"178322","","Vehkalahti I","62.580802","29.767633","1","","0","","167","","","0","",""
"178324","","Lonikinpuisto L","62.58581681","29.80207541","1","","0","","167","","","0","",""
"178325","","Lonikinpuisto I","62.58625648882715","29.8034878579674","1","","0","","167","","","0","",""
"178330","Jo5521","Käsämä kauppa P","62.63781047871476","29.354985685998425","2","","0","","426","","","0","","3"
"178331","","Käsämä kauppa E","62.63825745","29.35467121","2","","0","","426","","","0","",""
"178332","","Käsämä koulu  E","62.647847461908555","29.352819529558978","2","","0","","426","","","0","","3"
"178333","","Käsämä koulu  P","62.64826916803137","29.35293189322882","2","","0","","426","","","0","","3"
"178334","","Juuinlahti  E","62.66154892978661","29.351996068287104","2","","0","","426","","","0","","3"
"178335","","Juuinlahti  P","62.66181414676575","29.351742164020575","2","","0","","426","","","0","","3"
"178336","","Ahoniemi  E","62.66938818069497","29.35762662690638","2","","0","","426","","","0","","3"
"178337","","Ahoniemi  P","62.66975110373381","29.358068257457962","2","","0","","426","","","0","","3"
"178338","","Pörölä  E","62.68258650800893","29.37342914829625","2","","0","","426","","","0","","3"
"178339","","Pörölä  P","62.683062531431936","29.373637565390403","2","","0","","426","","","0","","3"
"178340","","Mantila  E","62.69162946548182","29.3828427893639","3","","0","","607","","","0","","3"
"178341","","Mantila  P","62.692202087494515","29.383188031826485","3","","0","","607","","","0","","3"
"178342","","Kultalampi  E","62.705209772174804","29.389387955975458","3","","0","","607","","","0","","3"
"178343","","Kultalampi  P","62.705496042245855","29.38959752457695","3","","0","","607","","","0","","3"
"178344","","Pöhönlahti  E","62.72057086062","29.397613757661603","3","","0","","607","","","0","","3"
"178345","","Pöhönlahti  P","62.72093215266104","29.398324433718717","3","","0","","607","","","0","","3"
"178346","","Lapinsaarentie (Polvijärvi)  E","62.72590094689529","29.410376321057715","3","","0","","607","","","0","","3"
"178347","","Lapinsaarentie (Polvijärvi)  P","62.726392098524094","29.411404745590477","3","","0","","607","","","0","","3"
"178350","","Koninranta L","62.738904","29.450046","3","","0","","607","","","0","",""
"178363","","Kontiolampi E","62.7269123","29.85268385","2","","0","","276","","","0","",""
"178364","","Kontiolampi P","62.72739738","29.85189113","2","","0","","276","","","0","",""
"178365","","Kontioniemi th E","62.73031004","29.84775323","2","","0","","276","","","0","",""
"178366","","Kontioniemi th P","62.73091168","29.84693422","2","","0","","276","","","0","",""
"178367","","Kontioniemenkoulu E","62.735455","29.838094","2","","0","","276","","","0","",""
"178368","","Kontioniemenkoulu P","62.73588204","29.83739888","2","","0","","276","","","0","",""
"178369","","Kontioniementie 28 E","62.73821428","29.83200621","2","","0","","276","","","0","",""
"178370","","Kontioniementie 28 P","62.73849459","29.83107796","2","","0","","276","","","0","",""
"178371","","Jääkärintie","62.73940052","29.82697146","2","","0","","276","","","0","",""
"178372","","Kontioniementie 34","62.7407897","29.82047618","2","","0","","276","","","0","",""
"178373","","Kontioniementie 40","62.74242606","29.81331856","2","","0","","276","","","0","",""
"178389","","Heinävaarantie th E","62.59660098","30.11243965","2","","0","","167","","","0","",""
"178390","","Heinävaarantie th P","62.59737942","30.1127125","2","","0","","167","","","0","",""
"178391","","Koivusaarentie E","62.60215063","30.11140595","2","","0","","167","","","0","",""
"178392","","Koivusaarentie P","62.60304116","30.11083345","2","","0","","167","","","0","",""
"178393","","Jakokoskentie (Joensuu) P","62.60752129","30.10934377","2","","0","","276","","","0","",""
"178394","","Jakokoskentie (Joensuu) E","62.60862152","30.10963831","2","","0","","276","","","0","",""
"178395","","Karhula E","62.6119295","30.112859","2","","0","","276","","","0","",""
"178396","","Karhula P","62.61245896","30.11373012","2","","0","","276","","","0","",""
"178397","","Notkolantie E","62.6155787","30.11985293","2","","0","","276","","","0","",""
"178398","","Notkolantie P","62.61589345","30.12067193","2","","0","","276","","","0","",""
"178399","","Selkie E","62.64899696","30.12632785","2","","0","","276","","","0","",""
"178400","","Selkie P","62.64970732881876","30.12504441235232","2","","0","","276","","","0","",""
"178403","","Paiholantie","62.71656051505264","29.901004326032787","2","","0","","276","","","0","",""
"178404","","Kuurna th (Kontiolahti) P","62.71294053243599","29.904297365794633","2","","0","","276","","","0","",""
"178405","","Kuurna th (Kontiolahti) E","62.71222226652379","29.90574596045109","2","","0","","276","","","0","",""
"178406","","Kokkopelto P","62.70981361062107","29.91161919579588","2","","0","","276","","","0","",""
"178407","","Kokkopelto E","62.70931781344542","29.912457890876567","2","","0","","276","","","0","",""
"178408","","Kirves P","62.70530866","29.915923","2","","0","","276","","","0","",""
"178409","","Kirves E","62.70485509","29.91627301","2","","0","","276","","","0","",""
"178410","","Ahokkala P","62.70114648","29.91837179","2","","0","","276","","","0","",""
"178411","","Ahokkala. E","62.70041509","29.91879311","2","","0","","276","","","0","",""
"178412","","Kostela P","62.69623894","29.92387359","2","","0","","276","","","0","",""
"178413","","Kostela E","62.69585189","29.92465252","2","","0","","276","","","0","",""
"178414","","Suoniemi P","62.69213636","29.93158409","2","","0","","276","","","0","",""
"178415","","Suoniemi E","62.6916359","29.93205408","2","","0","","276","","","0","",""
"178416","","Paiholan päiväkoti P","62.68811681","29.93126821","2","","0","","276","","","0","",""
"178417","","Paiholan päiväkoti E","62.68776622","29.93076422","2","","0","","276","","","0","",""
"178418","","Paihola ranta P","62.68552925","29.92764771","2","","0","","276","","","0","",""
"178419","","Paihola ranta E","62.6852399","29.92723927","2","","0","","276","","","0","",""
"178420","","Uimaharju (kiertoliittymä) I","62.914229","30.253019","4","","0","","167","","","0","",""
"178421","","Autoasemakaari E","62.914998","30.257833","4","","0","","167","","","0","",""
"178422","","Kujatie P","62.915744","30.261345","4","","0","","167","","","0","",""
"179343","","Akkala (Tohmajärvi) E","62.201151","30.266879","4","","0","","848","","","0","",""
"179403","","Heinävaara (Joensuu) P","62.559957","30.173526","2","","0","","167","","","0","",""
"179404","","Pohjoispää P","62.570988","30.160506","2","","0","","167","","","0","",""
"179405","","Pohjoispää E","62.571738","30.159495","2","","0","","167","","","0","",""
"179406","","Heinävaarantie th I","62.597024","30.113553","2","","0","","167","","","0","",""
"179408","","Kovero E","62.547224","30.537239","4","","0","","167","","","0","",""
"179416","","Honkalampikeskus I","62.61715686","29.51651036","2","","0","","426","","","0","",""
"179420","","Ylämylly L","62.61428196825861","29.547358765912605","2","","0","","426","","","0","",""
"179421","","Alamylly","62.61562834","29.55320439","2","","0","","426","","","0","",""
"179422","","Lahdensuo L","62.616668171365916","29.556591978434923","2","","0","","426","","","0","",""
"179423","","Lahdensuo I","62.61702587402206","29.55801600834012","2","","0","","426","","","0","",""
"179424","","Asemapolku L","62.619126471533235","29.566189083046147","2","","0","","426","","","0","",""
"179425","","Asemapolku I","62.619514040568724","29.567841136180245","2","","0","","426","","","0","",""
"179427","","Lehtoranta (Ylämyllyntie) L","62.62117","29.573734","2","","0","","426","","","0","",""
"179428","","Lautasuo L","62.62503640495666","29.583515333580845","2","","0","","426","","","0","",""
"179429","","Lautasuo I","62.62660636619348","29.586554836153436","2","","0","","426","","","0","",""
"179430","","Lautasaari L","62.6279288","29.59596698","2","","0","","426","","","0","",""
"179431","","Lautasaari I","62.62795203","29.59759872","2","","0","","426","","","0","",""
"179432","","Hirsiniemi L","62.62956547375365","29.605691790143407","2","","0","","426","","","0","",""
"179433","","Hirsiniemi I","62.63017414498589","29.608404880630673","2","","0","","426","","","0","",""
"179434","","Pakomaja L","62.63261125","29.61546654","2","","0","","426","","","0","",""
"179435","","Pakomaja I","62.63297956","29.61700102","2","","0","","426","","","0","",""
"179436","","Karttulantie L","62.63403290835116","29.624443724226857","2","","0","","426","","","0","",""
"179437","","Karttulantie I","62.63420701","29.62574737","2","","0","","426","","","0","",""
"179439","","Lentoasemantie I","62.63539830984608","29.642222662712296","1","","0","","167","","","0","",""
"179440","","Lepikkoranta L","62.63553083","29.65180641","1","","0","","167","","","0","",""
"179441","","Lepikkoranta I","62.63555277","29.65334648","1","","0","","167","","","0","",""
"179442","","Marjala L","62.63562673922048","29.667408752067438","1","","0","","167","","","0","",""
"179443","","Marjala I","62.63558127302991","29.668052146238605","1","","0","","167","","","0","",""
"179456","Jo5484","Martikkala L","62.65975","29.186791","3","","0","","426","","","0","",""
"179457","Jo5485","Martikkala I","62.659653","29.187213","3","","0","","426","","","0","",""
"179458","Jo5486","Viiniranta L","62.655064","29.202745","3","","0","","426","","","0","",""
"179459","Jo5487","Viiniranta I","62.654752","29.203717","3","","0","","426","","","0","",""
"179460","Jo5489","Jokiranta (Liperi) I","62.649185","29.218546","3","","0","","426","","","0","",""
"179461","Jo5488","Jokiranta (Liperi) L","62.649078","29.219007","3","","0","","426","","","0","",""
"179462","Jo5491","Viinijärven hautausmaa I","62.648005","29.22443","3","","0","","426","","","0","",""
"179463","Jo5490","Viinijärven hautausmaa L","62.645749","29.230194","3","","0","","426","","","0","",""
"179464","Jo5492","Viinijärvi koulunpysäkki","62.6448318822668","29.233574317790854","3","","0","","426","","","0","",""
"179465","","Iivontie L","62.64438318","29.23805084","3","","0","","426","","","0","",""
"179466","","Iivontie I","62.64432106","29.23865217","3","","0","","426","","","0","",""
"179467","","Taanilankuja L","62.64426854","29.2437742","3","","0","","426","","","0","",""
"179468","","Taanilankuja I","62.6441275","29.24487747","3","","0","","426","","","0","",""
"179469","","Rianiementie L","62.64328429","29.2504599","3","","0","","426","","","0","",""
"179470","","Rianiementie I","62.64303474","29.25160812","3","","0","","426","","","0","",""
"179471","","Kontkala (Viinijärvi) L","62.6382098","29.27172443","3","","0","","426","","","0","",""
"179472","","Kontkala (Viinijärvi) I","62.63733082","29.27709918","3","","0","","426","","","0","",""
"179473","","Käsämä kauppa L","62.63853751","29.35309499","2","","0","","426","","","0","",""
"179474","Jo5030","Vaiviontie","62.67182189344078","29.58145003625156","2","","0","","426","","","2","","3"
"179477","Jo5032","Härkinvaara L","62.67547512043528","29.56893638150012","2","","0","","426","","","2","","3"
"179479","Jo5034","Pohjalampi L","62.67639625137949","29.546780303416508","2","","0","","426","","","2","","3"
"179480","Jo5035","Vaivio L","62.678818585918506","29.48132310837197","2","","0","","426","","","2","","3"
"179483","","Käsämä Vaiviontie L","62.63636589197582","29.372653810385792","2","","0","","426","","","0","","3"
"179484","Jo5050","Käsämä kauppa I","62.63842725926944","29.356119189420134","2","","0","","426","","","0","","3"
"179494","","Katajakummuntie E","62.465474","29.935599","2","","0","","167","","","0","",""
"179495","","Katajakummuntie P","62.46556075","29.93423223","2","","0","","167","","","0","",""
"179496","","Kettämöntie","62.46560581","29.91939907","2","","0","","167","","","0","",""
"179497","","Suhmura koulu P","62.46593846834082","29.917443548360467","2","","0","","167","","","0","",""
"179498","","Suhmura koulu E","62.466086289743416","29.91652121581939","2","","0","","167","","","0","",""
"179499","","Järvikummuntie E","62.46890173","29.90807396","2","","0","","167","","","0","",""
"179500","","Järvikummuntie P","62.46946984","29.90711279","2","","0","","167","","","0","",""
"179501","","Suhmura E","62.47504511","29.8931854","2","","0","","167","","","0","",""
"179502","","Suhmura P","62.47490168","29.89199757","2","","0","","167","","","0","",""
"179503","","Salonkylä th P","62.47202465","29.88659138","2","","0","","167","","","0","",""
"179504","","Salonkylä th E","62.47199205","29.8856886","2","","0","","167","","","0","",""
"179505","","Riisseläntie P","62.47995261","29.87736945","2","","0","","167","","","0","",""
"179506","","Riisseläntie E","62.48038291","29.8764831","2","","0","","167","","","0","",""
"179507","","Mäntyläntie E","62.48375596","29.86729579","2","","0","","167","","","0","",""
"179508","","Mäntyläntie","62.48411537","29.86675712","2","","0","","167","","","0","",""
"179509","","Laitakangas E","62.49197998","29.85957804","2","","0","","167","","","0","",""
"179510","","Laitakangas P","62.49260719","29.85911968","2","","0","","167","","","0","",""
"179511","","Vehkapuro (Joensuu) E","62.49720208","29.85890661","2","","0","","167","","","0","",""
"179512","","Vehkapuro (Joensuu) P","62.49797268","29.85888244","2","","0","","167","","","0","",""
"179513","","Vehkapuro th E","62.50979939","29.8432327","2","","0","","167","","","0","",""
"179515","","Asematie I","62.51356409","29.84934163","2","","0","","167","","","0","",""
"179518","","Vehkapuro th L","62.50981692","29.84176058","2","","0","","167","","","0","",""
"179519","","Rantatie I","62.50703722","29.83048661","2","","0","","167","","","0","",""
"179520","","Rantatie L","62.50695735","29.82893844","2","","0","","167","","","0","",""
"179521","","Niittylahti opisto I","62.50834075736061","29.824063148955375","2","","0","","167","","","0","",""
"179537","Jo0163","Paksuniemi E","62.56796470546702","29.807871443830372","1","","0","","167","","","0","",""
"179538","Jo0162","Paksuniemi P","62.56835247314954","29.80741676532667","1","","0","","167","","","0","",""
"179540","Jo0048","Karhunmäki P","62.57116414959005","29.80434782411199","1","","0","","167","","","0","",""
"179545","","Iiksenvaara E","62.58232211578186","29.86851755952467","1","","0","","167","","","0","",""
"179546","","Iiksenvaara P","62.58279876493299","29.867964953373043","1","","0","","167","","","0","",""
"179547","","Iiksennotko E","62.589576","29.858772","1","","0","","167","","","0","",""
"179548","","Iiksennotko P","62.590187","29.857109","1","","0","","167","","","0","",""
"179549","","Iiksenrinne E","62.592979","29.851085","1","","0","","167","","","0","",""
"179550","","Iiksenrinne P","62.593426","29.850216","1","","0","","167","","","0","",""
"179551","","Iiksenjoki L","62.60237891","29.84604405","1","","0","","167","","","0","",""
"179552","","Iiksenjoki I","62.60258165","29.84683135","1","","0","","167","","","0","",""
"179553","","Saviaho L","62.60335276173791","29.85633932667229","1","","0","","167","","","0","",""
"179554","","Saviaho I","62.60323757465847","29.857083983441925","1","","0","","167","","","0","",""
"179555","","Hietala (Joensuu) L","62.60674426","29.8634798","1","","0","","167","","","0","",""
"179556","","Hietala (Joensuu) I","62.60706786","29.86559724","1","","0","","167","","","0","",""
"179557","","Leveälahti L","62.60812558","29.87054296","1","","0","","167","","","0","",""
"179558","","Leveälahti I","62.60841","29.871332","1","","0","","167","","","0","",""
"179559","","Utran kanava L","62.61153833","29.87768626","1","","0","","167","","","0","",""
"179560","","Utran kanava I","62.61170779","29.87885105","1","","0","","167","","","0","",""
"179561","","Multimäki (Joensuu) L","62.61106389","29.88488053","1","","0","","167","","","0","",""
"179562","","Multimäki (Joensuu) I","62.61099673","29.88546124","1","","0","","167","","","0","",""
"179563","","Purola L","62.61268788","29.89537167","1","","0","","167","","","0","",""
"179564","","Purola I","62.61309617","29.89676525","1","","0","","167","","","0","",""
"179565","","Paritsansuo L","62.61497306","29.90386036","1","","0","","167","","","0","",""
"179566","","Paritsansuo I","62.61512234","29.90441372","1","","0","","167","","","0","",""
"179567","","Aittopuro L","62.61637566","29.90916488","1","","0","","167","","","0","",""
"179568","","Aittopuro I","62.61646377","29.90950164","1","","0","","167","","","0","",""
"179569","","Kulho Kulhontie L","62.61921681396699","29.91824833023715","2","","0","","167","","","0","",""
"179571","","Linjatie L","62.63129629921878","29.700569460688843","1","","0","","167","","","0","",""
"179572","","Linjatie I","62.63175122425898","29.700334251877546","1","","0","","167","","","0","",""
"179573","","Onttolantie I","62.63662435","29.70165535","1","","0","","276","","","0","",""
"179574","","Onttolantie L","62.63742907","29.70128411","1","","0","","276","","","0","",""
"179575","","Puntarikoski th I","62.64081578","29.69345335","1","","0","","276","","","0","",""
"179576","","Puntarikoski th L","62.64113621","29.69137302","1","","0","","276","","","0","",""
"179577","","Onttola I","62.64510435","29.67889556","1","","0","","276","","","0","",""
"179578","","Onttola L","62.64532505","29.67855398","1","","0","","276","","","0","",""
"179579","","Koulutie (Onttola) I","62.64889731","29.67291273","1","","0","","167","","","0","",""
"179580","","Koulutie (Onttola) L","62.6493699","29.672168","1","","0","","276","","","0","",""
"179581","","Kurjentie (Kontiolahti) I","62.65498623","29.66100896","1","","0","","276","","","0","",""
"179582","","Kurjentie (Kontiolahti) L","62.65532865","29.66012451","1","","0","","276","","","0","",""
"179583","","Puntarikoskentie E","62.67271388","29.66785156","2","","0","","276","","","0","",""
"179584","","Puntarikoskentie P","62.67307156","29.66743778","2","","0","","276","","","0","",""
"179585","","Lonkapellon th E","62.62955298","29.73558844","1","","0","","167","","","0","",""
"179586","","Lonkapellon th P","62.62965257","29.73554621","1","","0","","167","","","0","",""
"179587","","Kilvenniementie L","62.65366882","29.84336705","1","","0","","276","","","0","",""
"179588","","Kilvenniementie I","62.65364846","29.8435774","1","","0","","276","","","0","",""
"179589","","Jokiranta I","62.64503571","29.86751474","1","","0","","276","","","0","",""
"179590","","Jokiranta L","62.64489578","29.86788611","1","","0","","276","","","0","",""
"179591","","Jynkänniemi L","62.638274","29.88636","1","","0","","276","","","0","",""
"179592","","Jynkänniemi I","62.63759279","29.8873955","1","","0","","276","","","0","",""
"179594","","Lehmon koulu E","62.64809013","29.81067191","1","","0","","276","","","0","",""
"179595","","Lehmon koulu P","62.64919465","29.81063863","1","","0","","276","","","0","",""
"179596","","Pajatie (Lehmo) E","62.65216139","29.81054862","1","","0","","276","","","0","",""
"179597","","Pajatie (Lehmo) P","62.65246056","29.81046873","1","","0","","167","","","0","",""
"179599","","Peltolantie (Lehmo) E","62.65585262","29.81196446","1","","0","","276","","","0","",""
"179600","","Lehmo E","62.65874477","29.81354309","1","","0","","276","","","0","",""
"179601","","Lehmo P","62.6594816","29.8136068","1","","0","","276","","","0","",""
"179602","","Kylmäojantie E","62.66168079","29.81535286","2","","0","","276","","","0","",""
"179603","","Kylmäojantie P","62.66187626","29.81572519","2","","0","","276","","","0","",""
"179604","","Kylmäojan kylätie E","62.66572825","29.81723146","2","","0","","276","","","0","",""
"179605","","Kylmäojan kylätie P","62.66632492","29.81635904","2","","0","","276","","","0","",""
"179606","","Keksikuja E","62.66859034","29.81448494","2","","0","","276","","","0","",""
"179607","","Keksikuja P","62.66972594","29.81355088","2","","0","","276","","","0","",""
"179608","","Autiolantie E","62.67148163","29.81202948","2","","0","","276","","","0","",""
"179609","","Autiolantie P","62.67188123","29.81180743","2","","0","","276","","","0","",""
"179610","","Myllylampi (Lehmo) P","62.67378235","29.81035115","2","","0","","276","","","0","",""
"179611","","Myllylampi (Lehmo) E","62.67437597","29.81014175","2","","0","","276","","","0","",""
"179612","","Piianpolku E","62.67689203346571","29.81161464128239","2","","0","","276","","","0","",""
"179613","","Piianpolku P","62.67746957301971","29.81190958140178","2","","0","","276","","","0","",""
"179615","","Kylmäojan koulu P","62.68220595","29.81976385","2","","0","","276","","","0","",""
"179616","","Lehmonsuo E","62.63148346","29.79967896","1","","0","","276","","","0","",""
"179617","","Lehmonsuo P","62.63158566","29.7997498","1","","0","","276","","","0","",""
"179618","","Lamminranta (Lehmo) P","62.63998108","29.80874472","1","","0","","276","","","0","",""
"179619","","Lamminranta (Lehmo) E","62.64116377","29.80971741","1","","0","","276","","","0","",""
"179620","","Lehmo urheilukeskus P","62.64451941","29.81196898","1","","0","","276","","","0","",""
"179621","","Lehmo urheilukeskus E","62.64546664","29.81258609","1","","0","","276","","","0","",""
"179622","","Jokiranta th E","62.65578774","29.8180973","1","","0","","276","","","0","",""
"179623","","Jokiranta th P","62.65649054","29.81842881","1","","0","","276","","","0","",""
"179624","","Aholantie (Kontiolahti) E","62.66016657","29.81904394","2","","0","","276","","","0","",""
"179625","","Aholantie (Kontiolahti) P","62.66063299","29.81927179","2","","0","","276","","","0","",""
"179626","","Lehmo (Vanha Nurmeksentie) E","62.66570982680038","29.82052700672054","2","","0","","276","","","0","",""
"179627","","Lehmo (Vanha Nurmeksentie) P","62.66659264492609","29.820352427457156","2","","0","","276","","","0","",""
"179628","","Niputtajantie E","62.67121553","29.81955479","2","","0","","276","","","0","",""
"179629","","Niputtajantie P","62.67197753","29.81946619","2","","0","","276","","","0","",""
"179630","","Nipputie E","62.67519046","29.81980845","2","","0","","276","","","0","",""
"179631","","Nipputie P","62.67568255","29.81991069","2","","0","","276","","","0","",""
"179632","","Kylmäoja th pohjoisristeys E","62.68202997","29.82201421","2","","0","","276","","","0","",""
"179633","","Kylmäojantie risteys (Pohjoinen) P","62.68271661081374","29.82280242824223","2","","0","","276","","","0","",""
"179634","","Ristisaari E","62.68555904","29.82649506","2","","0","","276","","","0","",""
"179635","","Ristisaari P","62.68627048","29.82730311","2","","0","","276","","","0","",""
"179636","","Uuronsuo E","62.69771962","29.83469883","2","","0","","276","","","0","",""
"179637","","Uuronsuo P","62.69818179","29.83478543","2","","0","","276","","","0","",""
"179639","","Oraviniementie E","62.61156743","29.9259815","2","","0","","276","","","0","",""
"179640","","Oraviniementie P","62.61232584","29.92531218","2","","0","","276","","","0","",""
"179641","","Kulho Kuurnantie P","62.61868427430209","29.919863332090326","2","","0","","276","","","0","",""
"179642","","Kulho Kuurnantie E","62.6189298","29.91976125","2","","0","","276","","","0","",""
"179643","","Loso E","62.62500569","29.91571171","2","","0","","276","","","0","",""
"179644","","Loso P","62.62601693","29.91564158","2","","0","","276","","","0","",""
"179645","","Taivaanpankontie E","62.62951993","29.91340379","2","","0","","276","","","0","",""
"179646","","Taivaanpankontie P","62.63037511","29.91250338","2","","0","","276","","","0","",""
"179647","","Mäntysaarentie E","62.63776113","29.91174775","2","","0","","276","","","0","",""
"179648","","Mäntysaarentie P","62.63833361","29.91159952","2","","0","","276","","","0","",""
"179649","","Kotalahti P","62.64626054","29.90689855","2","","0","","276","","","0","",""
"179650","","Kotalahti E","62.64733843","29.9061786","2","","0","","276","","","0","",""
"179651","","Koivulehdontie E","62.6539285","29.90203986","2","","0","","276","","","0","",""
"179652","","Koivulehdontie P","62.65497642","29.90123194","2","","0","","276","","","0","",""
"179653","","Riikola (Kontiolahti) P","62.6691324","29.89377232","2","","0","","276","","","0","",""
"179654","","Riikola (Kontiolahti) E","62.66930743","29.89419053","2","","0","","276","","","0","",""
"179655","","Pöllönvaarantie E","62.67926683","29.89645178","2","","0","","276","","","0","",""
"179656","","Pöllönvaarantie P","62.67986772","29.89646323","2","","0","","276","","","0","",""
"179657","Jo2044","Asemantie (Kontiolahti) P","62.73057928","29.84853456","2","","0","","276","","","0","",""
"179658","Jo2042","Kontiolahti ras E","62.73187161","29.85333672","2","","0","","276","","","0","",""
"179659","Jo2043","Kontiolahti ras P","62.73215531","29.85422375","2","","0","","276","","","0","",""
"179660","Jo2041","Asemankylä E","62.73306061","29.85724644","2","","0","","276","","","0","",""
"179661","Jo2040","Asemankylä P","62.73349516","29.85860526","2","","0","","276","","","0","",""
"179662","Jo2037","Satamatie E","62.73749942","29.86116008","2","","0","","276","","","0","",""
"179663","Jo2036","Satamatie P","62.73787208","29.86127954","2","","0","","276","","","0","",""
"179664","Jo2035","Huoltamotie (Kontiolahti) E","62.74104989","29.86107534","2","","0","","276","","","0","",""
"179665","Jo2034","Huoltamotie (Kontiolahti) P","62.74231814","29.86010474","2","","0","","276","","","0","",""
"179666","Jo2031","Hovinmäki (Kontiolahti) P","62.74760847","29.85406868","2","","0","","276","","","0","",""
"179667","Jo2030","Hovinmäki (Kontiolahti) E","62.747212486839345","29.854582797524213","2","","0","","276","","","0","",""
"179668","Jo2028","Höytiäisentie E","62.75146644","29.85187565","2","","0","","276","","","0","",""
"179669","Jo2027","Höytiäisentie P","62.75181281","29.85130382","2","","0","","276","","","0","",""
"179670","Jo2026","Yli-Ruunolantie P","62.75540317","29.84876727","2","","0","","276","","","0","",""
"179671","Jo2025","Yli-Ruunolantie E","62.75546253","29.84872256","2","","0","","276","","","0","",""
"179672","Jo2024","Yläpihantie (Kontiolahti) E","62.75718765","29.84677477","2","","0","","276","","","0","",""
"179673","Jo2023","Yläpihantie (Kontiolahti) P","62.75813444","29.84674752","2","","0","","276","","","0","",""
"179674","Jo2022","Rinnetie E","62.76047621","29.84699207","2","","0","","276","","","0","",""
"179675","Jo2021","Rakentajantie P","62.76143172","29.84713421","2","","0","","276","","","0","",""
